module,pi,theta,karatsuba,length,cycles
hkm_iter,226,5,0,13440,77103
hkm_iter,226,5,0,13580,78057
hkm_iter,226,5,0,13720,78697
hkm_iter,226,5,0,13860,79681
hkm_iter,226,5,0,14000,80966
hkm_iter,226,5,0,14140,81877
hkm_iter,226,5,0,14280,82558
hkm_iter,226,5,0,14420,83480
hkm_iter,226,5,0,14560,84168
hkm_iter,226,5,0,14700,85090
hkm_iter,226,5,0,14840,85766
hkm_iter,226,5,0,14980,86692
hkm_iter,226,5,0,15120,87360
hkm_iter,226,5,0,15260,88327
hkm_iter,226,5,0,15400,88959
hkm_iter,226,5,0,15540,89917
hkm_iter,226,5,0,15680,90587
hkm_iter,226,5,0,15820,91550
hkm_iter,226,5,0,15960,92198
hkm_iter,226,5,1,140,792
hkm_iter,226,5,1,280,1487
hkm_iter,226,5,1,420,2067
hkm_iter,226,5,1,560,2796
hkm_iter,226,5,1,700,3382
hkm_iter,226,5,1,840,4122
hkm_iter,226,5,1,980,4708
hkm_iter,226,5,1,1120,5451
hkm_iter,226,5,1,1260,6042
hkm_iter,226,5,1,1400,6797
hkm_iter,226,5,1,1540,7396
hkm_iter,226,5,1,1680,8150
hkm_iter,226,5,1,1820,8739
hkm_iter,226,5,1,1960,9503
hkm_iter,226,5,1,2100,10087
hkm_iter,226,5,1,2240,10855
hkm_iter,226,5,1,2380,11384
hkm_iter,226,5,1,2520,12165
hkm_iter,226,5,1,2660,12740
hkm_iter,226,5,1,2800,13521
hkm_iter,226,5,1,2940,14093
hkm_iter,226,5,1,3080,14888
hkm_iter,226,5,1,3220,15451
hkm_iter,226,5,1,3360,16243
hkm_iter,226,5,1,3500,16808
hkm_iter,226,5,1,3640,17594
hkm_iter,226,5,1,3780,18161
hkm_iter,226,5,1,3920,18963
hkm_iter,226,5,1,4060,19519
hkm_iter,226,5,1,4200,20330
hkm_iter,226,5,1,4340,20877
hkm_iter,226,5,1,4480,21683
hkm_iter,226,5,1,4620,22229
hkm_iter,226,5,1,4760,23035
hkm_iter,226,5,1,4900,23582
hkm_iter,226,5,1,5040,24405
hkm_iter,226,5,1,5180,24941
hkm_iter,226,5,1,5320,25767
hkm_iter,226,5,1,5460,26305
hkm_iter,226,5,1,5600,27122
hkm_iter,226,5,1,5740,27646
hkm_iter,226,5,1,5880,28484
hkm_iter,226,5,1,6020,29009
hkm_iter,226,5,1,6160,29853
hkm_iter,226,5,1,6300,28476
hkm_iter,226,5,1,6440,29280
hkm_iter,226,5,1,6580,29737
hkm_iter,226,5,1,6720,30536
hkm_iter,226,5,1,6860,31003
hkm_iter,226,5,1,7000,31816
hkm_iter,226,5,1,7140,32229
hkm_iter,226,5,1,7280,35502
hkm_iter,226,5,1,7420,35923
hkm_iter,226,5,1,7560,36857
hkm_iter,226,5,1,7700,37259
hkm_iter,226,5,1,7840,38210
hkm_iter,226,5,1,7980,38626
hkm_iter,226,5,1,8120,39568
hkm_iter,226,5,1,8260,39956
hkm_iter,226,5,1,8400,40930
hkm_iter,226,5,1,8540,41311
hkm_iter,226,5,1,8680,42263
hkm_iter,226,5,1,8820,42669
hkm_iter,226,5,1,8960,43641
hkm_iter,226,5,1,9100,44009
hkm_iter,226,5,1,9240,44990
hkm_iter,226,5,1,9380,45354
hkm_iter,226,5,1,9520,43198
hkm_iter,226,5,1,9660,43541
hkm_iter,226,5,1,9800,44450
hkm_iter,226,5,1,9940,44778
hkm_iter,226,5,1,10080,45733
hkm_iter,226,5,1,10220,46209
hkm_iter,226,5,1,10360,47207
hkm_iter,226,5,1,10500,47637
hkm_iter,226,5,1,10640,48627
hkm_iter,226,5,1,10780,49079
hkm_iter,226,5,1,10920,50026
hkm_iter,226,5,1,11060,50434
hkm_iter,226,5,1,11200,51415
hkm_iter,226,5,1,11340,51446
hkm_iter,226,5,1,11480,52408
hkm_iter,226,5,1,11620,52827
hkm_iter,226,5,1,11760,53803
hkm_iter,226,5,1,11900,54229
hkm_iter,226,5,1,12040,55199
hkm_iter,226,5,1,12180,55556
hkm_iter,226,5,1,12320,56533
hkm_iter,226,5,1,12460,56793
hkm_iter,226,5,1,12600,57769
hkm_iter,226,5,1,12740,58122
hkm_iter,226,5,1,12880,59137
hkm_iter,226,5,1,13020,59478
hkm_iter,226,5,1,13160,60457
hkm_iter,226,5,1,13300,60787
hkm_iter,226,5,1,13440,61818
hkm_iter,226,5,1,13580,62132
hkm_iter,226,5,1,13720,63082
hkm_iter,226,5,1,13860,63435
hkm_iter,226,5,1,14000,64414
hkm_iter,226,5,1,14140,64729
hkm_iter,226,5,1,14280,65740
hkm_iter,226,5,1,14420,66002
hkm_iter,226,5,1,14560,67000
hkm_iter,226,5,1,14700,67318
hkm_iter,226,5,1,14840,68356
hkm_iter,226,5,1,14980,68637
hkm_iter,226,5,1,15120,69628
hkm_iter,226,5,1,15260,69913
hkm_iter,226,5,1,15400,70970
hkm_iter,226,5,1,15540,71231
hkm_iter,226,5,1,15680,72277
hkm_iter,226,5,1,15820,72497
hkm_iter,226,5,1,15960,73562
